lat,lon,value
52.0588677,1.2403497,"30 mph"
52.0590492,1.2403497,"30 mph"
52.0590837,1.2402849,"30 mph"
52.0581556,1.2413373,"30 mph"
52.0583615,1.2413338,"30 mph"
52.0585692,1.2412255,"30 mph"
52.0585613,1.2410554,"30 mph"
52.0576192,1.2396239,"30 mph"
52.057697,1.2398529,"30 mph"
52.0576667,1.2402158,"30 mph"
52.0576754,1.2393172,"30 mph"
52.0576278,1.239179,"30 mph"
52.0629175,1.2238072,"30 mph"
52.0646086,1.2238411,"30 mph"
52.0613029,1.2237886,"30 mph"
52.0606158,1.2238017,"30 mph"
52.061132,1.223785,"30 mph"
52.0622682,1.2238135,"30 mph"
52.0647079,1.223844,"30 mph"
52.0638748,1.2238197,"30 mph"
52.0613029,1.2237886,"30 mph"
52.0613051,1.2228526,"30 mph"
52.0638866,1.223163,"30 mph"
52.0636496,1.222495,"30 mph"
52.0635203,1.2224088,"30 mph"
52.0630788,1.2224735,"30 mph"
52.0629022,1.2225335,"30 mph"
52.0624447,1.2223852,"30 mph"
52.0618897,1.2224403,"30 mph"
52.062294,1.2224002,"30 mph"
52.0621363,1.2224158,"30 mph"
52.0638748,1.2238197,"30 mph"
52.0624447,1.2223852,"30 mph"
52.0624023,1.2218218,"30 mph"
52.0630788,1.2224735,"30 mph"
52.0630336,1.221826,"30 mph"
52.0606184,1.2220483,"30 mph"
52.0605767,1.2224104,"30 mph"
52.0606158,1.2238017,"30 mph"
52.0605618,1.2231613,"30 mph"
52.0605605,1.2228129,"30 mph"
52.0651724,1.227565,"30 mph"
52.0623343,1.2277072,"30 mph"
52.0622421,1.2277299,"30 mph"
52.0653289,1.2275582,"30 mph"
52.0628622,1.2276657,"30 mph"
52.0623021,1.233915,"30 mph"
52.0622421,1.2277299,"30 mph"
52.0622034,1.2291179,"30 mph"
52.0622015,1.2305974,"30 mph"
52.0623192,1.2321372,"30 mph"
52.062272,1.2315641,"30 mph"
52.0633723,1.2304003,"30 mph"
52.0633461,1.2294256,"30 mph"
52.0646889,1.2327749,"30 mph"
52.0644402,1.2303366,"30 mph"
52.0633723,1.2304003,"30 mph"
52.0627936,1.2304582,"30 mph"
52.0649661,1.230298,"30 mph"
52.0651173,1.2303916,"30 mph"
52.0651749,1.2305572,"30 mph"
52.0653261,1.2323646,"30 mph"
52.0652973,1.2325374,"30 mph"
52.0651821,1.232631,"30 mph"
52.0634925,1.2303931,"30 mph"
52.0631178,1.2304258,"30 mph"
52.0646889,1.2327749,"30 mph"
52.0645643,1.2314496,"30 mph"
52.0644402,1.2303366,"30 mph"
52.0648648,1.2335674,"30 mph"
52.0647193,1.2331434,"30 mph"
52.0622034,1.2291179,"30 mph"
52.0612629,1.2292324,"30 mph"
52.0605822,1.2293521,"30 mph"
52.0601471,1.2293772,"30 mph"
52.0601735,1.227858,"30 mph"
52.0601142,1.2286767,"30 mph"
52.0601471,1.2293772,"30 mph"
52.0601623,1.2300054,"30 mph"
52.0601986,1.2314948,"30 mph"
52.0601624,1.2316536,"30 mph"
52.0601346,1.2286228,"30 mph"
52.0601379,1.2287466,"30 mph"
52.0601279,1.2280442,"30 mph"
52.0601411,1.2279297,"30 mph"
52.0601623,1.2300054,"30 mph"
52.05978,1.2300342,"30 mph"
52.0596854,1.2301123,"30 mph"
52.059669,1.2308893,"30 mph"
52.0583933,1.2317213,"30 mph"
52.0601624,1.2316536,"30 mph"
52.0600231,1.2317288,"30 mph"
52.0596386,1.2317399,"30 mph"
52.0579684,1.2318219,"30 mph"
52.0596386,1.2317399,"30 mph"
52.0596888,1.232403,"30 mph"
52.0597557,1.232506,"30 mph"
52.0599228,1.2325144,"30 mph"
52.0580132,1.2284558,"30 mph"
52.0601142,1.2286767,"30 mph"
52.0595508,1.2286706,"30 mph"
52.0589387,1.2286326,"30 mph"
52.0600101,1.2287227,"30 mph"
52.0600694,1.2287073,"30 mph"
52.0582375,1.2285136,"30 mph"
52.0595508,1.2286706,"30 mph"
52.0595507,1.2274209,"30 mph"
52.0596684,1.2263566,"30 mph"
52.0589387,1.2286326,"30 mph"
52.0588927,1.2252078,"30 mph"
52.0588835,1.2246279,"30 mph"
52.0591459,1.2246178,"30 mph"
52.0590057,1.2246232,"30 mph"
51.9958766,1.1112202,"30 mph"
51.9964727,1.1112383,"30 mph"
52.0245865,1.2086522,"60 mph"
52.0247326,1.2083551,"60 mph"
52.0246637,1.2085112,"60 mph"
52.0245865,1.2086522,UK:nsl_single
52.0247326,1.2083551,UK:nsl_single
52.0246637,1.2085112,UK:nsl_single
52.0644519,1.2207532,"30 mph"
52.0619626,1.2207686,"30 mph"
52.0645448,1.2207526,"30 mph"
52.0607458,1.2208143,"30 mph"
52.0606187,1.2192757,"30 mph"
52.0619626,1.2207686,"30 mph"
52.0619626,1.2199278,"30 mph"
52.0618049,1.2195425,"30 mph"
52.0616236,1.2194007,"30 mph"
52.0615365,1.2193974,"30 mph"
52.0613762,1.2194381,"30 mph"
52.0612997,1.2194214,"30 mph"
52.0612112,1.2193185,"30 mph"
52.0610295,1.2191272,"30 mph"
52.0607951,1.2191105,"30 mph"
52.0606301,1.2192396,"30 mph"
52.060544,1.2195122,"30 mph"
52.0604842,1.2202679,"30 mph"
52.0616236,1.2194007,"30 mph"
52.0617063,1.2189979,"30 mph"
52.0617115,1.2188606,"30 mph"
52.0640473,1.2183577,"30 mph"
52.0634208,1.2188036,"30 mph"
52.0624097,1.2190863,"30 mph"
52.0641064,1.2183157,"30 mph"
52.0616352,1.2148368,"30 mph"
52.0608179,1.2148224,"30 mph"
52.0604037,1.2147304,"30 mph"
52.0592533,1.2146844,"30 mph"
52.0633122,1.2144511,"30 mph"
52.0629157,1.2145411,"30 mph"
52.0618865,1.2147748,"30 mph"
52.0617133,1.2148141,"30 mph"
52.0593166,1.2146918,"30 mph"
52.0616352,1.2148368,"30 mph"
52.0617229,1.216249,"30 mph"
52.0599982,1.2181607,"30 mph"
52.0599245,1.2193189,"30 mph"
52.0598613,1.2193926,"30 mph"
52.0597139,1.2193786,"30 mph"
52.0590822,1.2191154,"30 mph"
52.0589909,1.2194348,"30 mph"
52.0594437,1.2179361,"30 mph"
52.0594801,1.216772,"30 mph"
52.0594298,1.2165932,"30 mph"
52.059318,1.2165037,"30 mph"
52.0588037,1.2163528,"30 mph"
52.0586472,1.2163975,"30 mph"
52.0584125,1.216705,"30 mph"
52.0579709,1.2175154,"30 mph"
52.0579038,1.2177278,"30 mph"
52.0579206,1.218611,"30 mph"
52.0580268,1.2188066,"30 mph"
52.0583119,1.2190022,"30 mph"
52.0631894,1.2169527,"30 mph"
52.0630352,1.2164385,"30 mph"
52.0627194,1.2160368,"30 mph"
52.062581,1.2160701,"30 mph"
52.0623131,1.2160797,"30 mph"
52.0621526,1.2161215,"30 mph"
52.0557515,1.2166391,"30 mph"
52.0581721,1.2200419,"30 mph"
52.057234,1.2196103,"30 mph"
52.0567727,1.2194494,"30 mph"
52.0566574,1.2194109,"30 mph"
52.0564793,1.2190438,"30 mph"
52.0563843,1.2182284,"30 mph"
52.0564446,1.2176976,"30 mph"
52.0564642,1.2171795,"30 mph"
52.056399,1.2168389,"30 mph"
52.0562613,1.2166144,"30 mph"
52.0561002,1.2165366,"30 mph"
52.0576108,1.2198324,"30 mph"
52.0577404,1.2198818,"30 mph"
52.0575745,1.2198041,"30 mph"
52.0562613,1.2166144,"30 mph"
52.056379,1.2162629,"30 mph"
52.0563896,1.2159453,"30 mph"
52.0563843,1.2149668,"30 mph"
52.0563051,1.2148896,"30 mph"
52.0559003,1.2148726,"30 mph"
52.0558811,1.2150395,"30 mph"
52.0564446,1.2176976,"30 mph"
52.0566787,1.2177344,"30 mph"
52.0572068,1.2176856,"30 mph"
52.0572424,1.2170494,"30 mph"
52.0572296,1.2169017,"30 mph"
52.0571332,1.2168247,"30 mph"
52.0569085,1.2168696,"30 mph"
52.0569021,1.2169852,"30 mph"
52.057234,1.2196103,"30 mph"
52.0573111,1.2189751,"30 mph"
52.0571957,1.2186162,"30 mph"
52.0566574,1.2194109,"30 mph"
52.0565805,1.2196801,"30 mph"
52.0566061,1.2199108,"30 mph"
52.0580309,1.2212926,"30 mph"
52.0576894,1.2212614,"30 mph"
52.0571707,1.2237988,"30 mph"
52.057234,1.224022,"30 mph"
52.0570968,1.2233611,"30 mph"
52.0570809,1.2228375,"30 mph"
52.0574782,1.2273351,"30 mph"
52.0573404,1.2239824,"30 mph"
52.0576157,1.2238871,"30 mph"
52.0568276,1.2261849,"30 mph"
52.0568487,1.2255068,"30 mph"
52.0575902,1.2273414,"30 mph"
52.0581603,1.2273671,"30 mph"
52.0570334,1.2245713,"30 mph"
52.058025,1.2237921,"30 mph"
52.0569226,1.2250691,"30 mph"
52.0568329,1.2273265,"30 mph"
52.0571284,1.2242709,"30 mph"
52.057234,1.224022,"30 mph"
52.0581803,1.2267165,"30 mph"
52.0578892,1.2311342,"30 mph"
52.0580132,1.2284558,"30 mph"
52.0580995,1.2256528,"30 mph"
52.0582473,1.2338718,"30 mph"
52.0581603,1.2273671,"30 mph"
52.058025,1.2237921,"30 mph"
52.0580045,1.2224427,"30 mph"
52.0578961,1.229275,"30 mph"
52.0579684,1.2318219,"30 mph"
52.0581721,1.2200419,"30 mph"
52.0580309,1.2212926,"30 mph"
52.0581332,1.2204759,"30 mph"
52.0578536,1.2302426,"30 mph"
52.0581241,1.2205656,"30 mph"
52.0469801,1.1589104,"30 mph"
52.0469682,1.1590622,"30 mph"
52.0471118,1.1574948,"30 mph"
52.0468742,1.1598945,"30 mph"
52.0470029,1.158648,"30 mph"
52.0471205,1.1573438,"30 mph"
52.0470325,1.158388,"30 mph"
52.0469586,1.1591551,"30 mph"
52.047076,1.1579263,"30 mph"
52.0580045,1.2224427,"30 mph"
52.058828,1.2224954,"30 mph"
52.0589755,1.222477,"30 mph"
52.0596513,1.2225176,"30 mph"
52.0596952,1.2249867,"30 mph"
52.0599644,1.2249995,"30 mph"
52.059687,1.2245716,"30 mph"
52.058828,1.2224954,"30 mph"
52.0588621,1.2230897,"30 mph"
52.0589262,1.2233204,"30 mph"
52.0590415,1.2235511,"30 mph"
52.0589755,1.222477,"30 mph"
52.0589544,1.2210093,"30 mph"
52.0594065,1.2210563,"30 mph"
52.0594881,1.220997,"30 mph"
52.0595104,1.2207225,"30 mph"
52.0595576,1.2206798,"30 mph"
52.0553776,1.2310296,"30 mph"
52.0559864,1.2296295,"30 mph"
52.0553371,1.2323081,"30 mph"
52.0556211,1.2297309,"30 mph"
52.0564937,1.2296295,"30 mph"
52.0559458,1.2284322,"30 mph"
52.0559864,1.2296295,"30 mph"
52.0568184,1.2283307,"30 mph"
52.0622015,1.2305974,"30 mph"
52.0619219,1.2306139,"30 mph"
52.0612151,1.2306039,"30 mph"
52.0610565,1.2307161,"30 mph"
52.0609914,1.2309005,"30 mph"
52.0609618,1.2313308,"30 mph"
52.061001,1.2316252,"30 mph"
52.0611886,1.2317892,"30 mph"
52.061968,1.2320777,"30 mph"
52.0623192,1.2321372,"30 mph"
52.0615839,1.231956,"30 mph"
52.024773,1.134243,"70 mph"
52.0245418,1.1360221,"70 mph"
52.0244326,1.1378334,"70 mph"
52.0249667,1.1331638,"70 mph"
52.0249667,1.1331638,"70 mph"
52.0244336,1.1392199,"70 mph"
52.0248827,1.1475455,"60 mph"
52.0252825,1.1495222,"60 mph"
52.0246614,1.1460702,"60 mph"
52.0262588,1.1532733,"60 mph"
52.0262588,1.1532733,"60 mph"
52.0263675,1.1538102,"60 mph"
52.0260119,1.1522784,"60 mph"
52.0264769,1.1544092,"60 mph"
52.0269839,1.1583448,"60 mph"
52.0269419,1.1574143,"60 mph"
52.0268879,1.1566665,"60 mph"
52.0267016,1.1551754,"60 mph"
52.0270052,1.1620213,"60 mph"
52.0270052,1.1620213,"60 mph"
52.027003,1.1740272,"60 mph"
52.027003,1.1740272,"60 mph"
52.0268092,1.1558816,"60 mph"
52.026994,1.159876,"60 mph"
52.0270171,1.172439,"60 mph"
52.0241508,1.2002525,"60 mph"
52.0245664,1.2022106,"60 mph"
52.0247547,1.2032629,"60 mph"
52.0250903,1.2056834,"60 mph"
52.0248814,1.2040438,"60 mph"
52.0252812,1.2076589,"60 mph"
52.0253213,1.256587,"60 mph"
52.0261176,1.2558004,"60 mph"
52.0261176,1.2558004,"60 mph"
52.0257768,1.2560569,"60 mph"
52.0253213,1.256587,UK:nsl_dual
52.0261176,1.2558004,UK:nsl_dual
52.0261176,1.2558004,UK:nsl_dual
52.0257768,1.2560569,UK:nsl_dual
52.0251338,1.208062,"60 mph"
52.0255981,1.2077329,"60 mph"
52.0251338,1.208062,UK:nsl_single
52.0255981,1.2077329,UK:nsl_single
52.0326129,1.2039864,"30 mph"
52.0324363,1.2037558,"30 mph"
52.0325715,1.203934,"30 mph"
52.0305237,1.2021526,"30 mph"
52.0308337,1.2023219,"30 mph"
52.0306241,1.2022553,"30 mph"
52.030385,1.2019724,"30 mph"
51.9995691,1.1861369,"60 mph"
51.9962046,1.1889724,"60 mph"
52.0042218,1.1722016,"60 mph"
52.004603,1.1703891,"60 mph"
52.002019,1.1840442,"60 mph"
52.0005669,1.1854473,"60 mph"
51.9984748,1.1871559,"60 mph"
52.0001508,1.1857279,"60 mph"
52.0024594,1.1817819,"60 mph"
52.00286,1.1766989,"60 mph"
52.0015248,1.1847607,"60 mph"
52.0026617,1.1782728,"60 mph"
52.0026014,1.1796029,"60 mph"
52.002206,1.1834129,"60 mph"
52.0060617,1.165705,"60 mph"
52.0063911,1.1656058,"60 mph"
52.0012402,1.1850032,"60 mph"
51.9967934,1.188252,"60 mph"
51.9973692,1.1879563,"60 mph"
51.9999159,1.1858717,"60 mph"
52.0010962,1.1851232,"60 mph"
52.0017967,1.1844968,"60 mph"
52.0022984,1.1829286,"60 mph"
52.0025543,1.1809777,"60 mph"
52.0027903,1.17714,"60 mph"
52.0031154,1.1757228,"60 mph"
52.0057582,1.1661719,"60 mph"
52.0049951,1.1685176,"60 mph"
52.0048153,1.1691576,"60 mph"
52.0043713,1.1715873,"60 mph"
52.0039858,1.1729039,"60 mph"
52.0062202,1.1656299,"60 mph"
51.9989345,1.1866929,"60 mph"
52.0008507,1.1852879,"60 mph"
52.0031946,1.1754452,"60 mph"
52.0034599,1.1745237,"60 mph"
52.0036093,1.1740157,"60 mph"
52.0037705,1.1734944,"60 mph"
52.0041143,1.1725505,"60 mph"
52.0043053,1.1718913,"60 mph"
52.0026174,1.1791948,"60 mph"
52.0026928,1.1779142,"60 mph"
52.0028039,1.1770427,"60 mph"
52.0029624,1.1762791,"60 mph"
51.997126,1.1880806,"60 mph"
51.9957385,1.1896104,"60 mph"
52.00211,1.1837766,"60 mph"
52.0019292,1.1842737,"60 mph"
52.0593598,1.1507624,"30 mph"
52.0593532,1.1507062,"30 mph"
52.0593662,1.1508215,"30 mph"
52.059236,1.1499781,"30 mph"
52.059224,1.1492957,"30 mph"
52.0593532,1.1507062,"30 mph"
52.0592887,1.1504504,"30 mph"
52.0591967,1.1495958,"30 mph"
52.0591582,1.1530213,"20 mph"
52.0591277,1.1533845,"20 mph"
52.0591548,1.1533542,"20 mph"
52.0602456,1.1557816,"30 mph"
52.0597385,1.1560968,"30 mph"
52.0593427,1.1562041,"30 mph"
52.0608071,1.1546792,"30 mph"
52.0604171,1.1555054,"30 mph"
52.0600362,1.1559063,"30 mph"
52.0594548,1.1562094,"30 mph"
52.0608945,1.1544566,"30 mph"
52.0608343,1.1546082,"30 mph"
52.0594021,1.1562014,"30 mph"
52.059163,1.1554053,"20 mph"
52.0591791,1.1543137,"20 mph"
52.0591668,1.1553228,"20 mph"
52.0591744,1.1548709,"20 mph"
52.0592869,1.1554425,"20 mph"
52.0594086,1.155492,"20 mph"
52.059136,1.2033379,"30 mph"
52.0592517,1.2021086,"30 mph"
52.0608625,1.2027197,"30 mph"
52.0608679,1.2030921,"30 mph"
52.0607739,1.2033488,"30 mph"
52.0606907,1.2034392,"30 mph"
52.0605714,1.2034464,"30 mph"
52.0592264,1.2033994,"30 mph"
52.059136,1.2033379,"30 mph"
52.0605714,1.2034464,"30 mph"
52.0605345,1.2048146,"30 mph"
52.0605345,1.2048146,"30 mph"
52.06063,1.2049181,"30 mph"
52.0612509,1.2049499,"30 mph"
52.0598181,1.2048623,"30 mph"
52.0570047,1.2025092,"30 mph"
52.0567573,1.2021094,"30 mph"
52.0568514,1.2023629,"30 mph"
52.0592517,1.2021086,"30 mph"
52.0586544,1.2019033,"30 mph"
52.0583803,1.2018789,"30 mph"
52.0569084,1.2024675,"30 mph"
52.0571086,1.2025036,"30 mph"
52.0572702,1.2024528,"30 mph"
52.0581862,1.2019356,"30 mph"
52.057483,1.2023502,"30 mph"
52.0583803,1.2018789,"30 mph"
52.0583853,1.2024425,"30 mph"
52.0582069,1.2043573,"30 mph"
52.0568176,1.2027505,"30 mph"
52.0566385,1.2034689,"30 mph"
52.0569084,1.2024675,"30 mph"
52.0574442,1.2040229,"30 mph"
52.0576412,1.2032307,"30 mph"
52.0529447,1.2018155,"30 mph"
52.052827,1.2030918,"30 mph"
52.0529585,1.2016898,"30 mph"
52.0528363,1.2032366,"30 mph"
52.0510367,1.2089425,"30 mph"
52.0512991,1.2091428,"30 mph"
52.0516395,1.2092162,"30 mph"
52.0508591,1.2100774,"30 mph"
52.0506731,1.2096995,"30 mph"
52.0510098,1.2102515,"30 mph"
52.0512864,1.2103357,"30 mph"
52.051771,1.2104226,"30 mph"
52.0512864,1.2103357,"30 mph"
52.0512323,1.2111608,"30 mph"
52.0512119,1.2115594,"30 mph"
52.0525289,1.2112563,"30 mph"
52.052063,1.2113235,"30 mph"
52.0521147,1.2124205,"30 mph"
52.0521062,1.2112097,"30 mph"
52.052173,1.2111754,"30 mph"
52.0524788,1.2111942,"30 mph"
52.0525746,1.2113129,"30 mph"
52.0525776,1.2115771,"30 mph"
52.0520509,1.2120553,"30 mph"
52.0530885,1.2117604,"30 mph"
52.0531791,1.2112403,"30 mph"
52.0536822,1.2111403,"30 mph"
52.0531631,1.2112849,"30 mph"
52.0531346,1.2126306,"30 mph"
52.0531037,1.2114511,"30 mph"
52.0532987,1.211164,"30 mph"
52.0538146,1.2110752,"30 mph"
52.0536669,1.2119191,"30 mph"
52.053824,1.2119715,"30 mph"
52.0537815,1.2126949,"30 mph"
52.0542233,1.2126777,"30 mph"
52.0543746,1.2131634,"30 mph"
52.0543817,1.2118784,"30 mph"
52.0527584,1.2127867,"30 mph"
52.0531346,1.2126306,"30 mph"
52.0537815,1.2126949,"30 mph"
52.0540544,1.2127399,"30 mph"
52.0542233,1.2126777,"30 mph"
52.0543943,1.2121668,"30 mph"
52.0542879,1.211434,"30 mph"
52.0543362,1.2124501,"30 mph"
52.0542567,1.2112434,"30 mph"
52.0501118,1.212598,"30 mph"
52.0516395,1.2126601,"30 mph"
52.048997,1.2125385,"30 mph"
52.0502456,1.2125972,"30 mph"
52.0540611,1.2151612,"30 mph"
52.0541017,1.2149586,"30 mph"
52.0540191,1.2149131,"30 mph"
52.0541181,1.2150274,"30 mph"
52.054001,1.2151501,"30 mph"
52.0540465,1.2149094,"30 mph"
52.0539734,1.214966,"30 mph"
52.0539622,1.2150669,"30 mph"
52.0541079,1.2151014,"30 mph"
52.0539624,1.2150069,"30 mph"
52.0541172,1.2150594,"30 mph"
52.0541172,1.2150594,"30 mph"
52.054027,1.2151646,"30 mph"
52.0540814,1.2149286,"30 mph"
52.0541112,1.2149842,"30 mph"
52.0540858,1.2151416,"30 mph"
52.053973,1.215108,"30 mph"
52.0539941,1.2149318,"30 mph"
52.0550456,1.2191235,"30 mph"
52.054912,1.218962,"30 mph"
52.0550965,1.2193185,"30 mph"
52.0550121,1.2198334,"30 mph"
52.0550543,1.2201167,"30 mph"
52.055086,1.2204257,"30 mph"
52.0551018,1.2205973,"30 mph"
52.0550754,1.2210179,"30 mph"
52.0550279,1.2214471,"30 mph"
52.0553283,1.2192616,"30 mph"
52.0554954,1.2191195,"30 mph"
52.0557211,1.2192031,"30 mph"
52.0550965,1.2193185,"30 mph"
52.0550543,1.2201167,"30 mph"
52.0552082,1.2200618,"30 mph"
52.0555454,1.2201594,"30 mph"
52.0559891,1.220186,"30 mph"
52.0557229,1.2200973,"30 mph"
52.056069,1.2197246,"30 mph"
52.0550754,1.2210179,"30 mph"
52.0554922,1.2210645,"30 mph"
52.0550279,1.2214471,"30 mph"
52.0548444,1.2214905,"30 mph"
52.0544539,1.2213041,"30 mph"
52.0551018,1.2205973,"30 mph"
52.0546314,1.2205765,"30 mph"
52.0544805,1.2201771,"30 mph"
52.0545778,1.2204347,"30 mph"
52.0536318,1.2196812,"30 mph"
52.0534533,1.2196439,"30 mph"
52.0537529,1.2197512,"30 mph"
52.0539659,1.2198843,"30 mph"
52.0540457,1.220115,"30 mph"
52.0526869,1.2176662,"30 mph"
52.0524718,1.2208252,"30 mph"
52.052683,1.2182385,"30 mph"
52.0525585,1.2189828,"30 mph"
52.0524429,1.2191674,"30 mph"
52.0536585,1.2209445,"30 mph"
52.0523061,1.2196851,"30 mph"
52.0523062,1.2199752,"30 mph"
52.0524024,1.2206449,"30 mph"
52.0527441,1.2209732,"30 mph"
52.0529454,1.2209669,"30 mph"
52.0532826,1.2210911,"30 mph"
52.0535292,1.2209205,"30 mph"
52.0537795,1.2209669,"30 mph"
52.0539172,1.2212099,"30 mph"
52.0523341,1.2194226,"30 mph"
52.052658,1.2187399,"30 mph"
52.052688,1.2185976,"30 mph"
52.0526543,1.2179712,"30 mph"
52.0527422,1.2174487,"30 mph"
52.0523357,1.2202791,"30 mph"
52.0538961,1.2211069,"30 mph"
52.0538803,1.221476,"30 mph"
52.0536342,1.2189617,"30 mph"
52.0537746,1.2186533,"30 mph"
52.0534742,1.2194589,"30 mph"
52.0534533,1.2196439,"30 mph"
52.0534834,1.2199961,"30 mph"
52.0534641,1.2201439,"30 mph"
52.0533766,1.2201798,"30 mph"
52.0530962,1.2201061,"30 mph"
52.0525283,1.2197157,"30 mph"
52.0523061,1.2196851,"30 mph"
52.0529332,1.217595,"30 mph"
52.0525153,1.2173406,"30 mph"
52.0527422,1.2174487,"30 mph"
52.052169,1.2172639,"30 mph"
52.0515775,1.2173609,"30 mph"
52.0502749,1.2177608,"30 mph"
52.050816,1.2175752,"30 mph"
52.0513278,1.2174095,"30 mph"
52.0532273,1.2179004,"30 mph"
52.0519439,1.217273,"30 mph"
52.0501721,1.2112418,"30 mph"
52.0497393,1.2111817,"30 mph"
52.0503055,1.210146,"30 mph"
52.0503381,1.2101828,"30 mph"
52.0502332,1.2100832,"30 mph"
52.0497731,1.2099826,"30 mph"
52.0507893,1.2092371,"30 mph"
52.0505145,1.2089806,"30 mph"
52.0504283,1.2089427,"30 mph"
52.0503646,1.2087591,"30 mph"
52.0506302,1.20723,"30 mph"
52.0508265,1.209362,"30 mph"
52.050482,1.207697,"30 mph"
52.0503737,1.2088699,"30 mph"
52.0506424,1.2090689,"30 mph"
52.0504546,1.207914,"30 mph"
52.0511626,1.2055772,"30 mph"
52.0507183,1.2052927,"30 mph"
52.050482,1.207697,"30 mph"
52.0500555,1.2073648,"30 mph"
52.0502023,1.2088914,"30 mph"
52.0503737,1.2088699,"30 mph"
52.0499315,1.2088212,"30 mph"
52.0524001,1.2032101,"30 mph"
52.0522503,1.2042759,"30 mph"
52.0528883,1.2153796,"30 mph"
52.052625,1.2156006,"30 mph"
52.0526139,1.2157605,"30 mph"
52.0543208,1.2171476,"30 mph"
52.0543656,1.2169114,"30 mph"
52.0541214,1.2176257,"30 mph"
52.0536595,1.2173892,"30 mph"
52.053818,1.2176048,"30 mph"
52.0543025,1.2175548,"30 mph"
52.0544141,1.2162708,"30 mph"
52.054328,1.2160797,"30 mph"
52.0535346,1.2173414,"30 mph"
52.054389,1.2165001,"30 mph"
52.0543391,1.21738,"30 mph"
52.0550561,1.2166544,"30 mph"
52.0550587,1.2167917,"30 mph"
52.0532144,1.2179465,"30 mph"
52.0532811,1.2178471,"30 mph"
52.0532129,1.2179918,"30 mph"
52.0532735,1.2181032,"30 mph"
52.053309,1.2178485,"30 mph"
52.0533693,1.2180154,"30 mph"
52.0533376,1.2180845,"30 mph"
52.0533616,1.2179094,"30 mph"
52.053248,1.218085,"30 mph"
52.0532273,1.2179004,"30 mph"
52.0533433,1.2178751,"30 mph"
52.0533433,1.2178751,"30 mph"
52.0533577,1.218053,"30 mph"
52.0532546,1.2178613,"30 mph"
52.0533728,1.2179704,"30 mph"
52.0533014,1.2181062,"30 mph"
52.0532209,1.2180352,"30 mph"
52.0532038,1.2146095,"30 mph"
52.0525486,1.2145368,"30 mph"
52.0527896,1.2145074,"30 mph"
52.0529311,1.2145439,"30 mph"
52.0533736,1.2147021,"30 mph"
52.053469,1.2147613,"30 mph"
52.0536628,1.2148689,"30 mph"
52.0539624,1.2150069,"30 mph"
52.0520576,1.214965,"30 mph"
52.0519612,1.2168586,"30 mph"
52.0513095,1.2162808,"30 mph"
52.0511527,1.216262,"30 mph"
52.0507142,1.2162998,"30 mph"
52.0497043,1.2169268,"30 mph"
52.049708,1.2175211,"30 mph"
52.0496864,1.2170825,"30 mph"
52.0497818,1.2168695,"30 mph"
52.0501326,1.2168125,"30 mph"
52.050933,1.2183897,"30 mph"
52.0507711,1.2184695,"30 mph"
52.0506092,1.2184609,"30 mph"
52.0510076,1.2187781,"30 mph"
52.0513871,1.2186885,"30 mph"
52.0512796,1.2188175,"30 mph"
52.051466,1.2180321,"30 mph"
52.050285,1.2202474,"30 mph"
52.0501577,1.2205568,"30 mph"
52.050191,1.2207994,"30 mph"
52.0505166,1.221401,"30 mph"
52.0508826,1.2203687,"30 mph"
52.0508462,1.2205719,"30 mph"
52.0509251,1.221127,"30 mph"
52.0510492,1.2193761,"30 mph"
52.050765,1.2195369,"30 mph"
52.0499363,1.218347,"30 mph"
52.0500166,1.218843,"30 mph"
52.0499181,1.219626,"30 mph"
52.0498837,1.2179072,"30 mph"
52.051098,1.2204445,"30 mph"
52.0508826,1.2203687,"30 mph"
52.0505762,1.2203657,"30 mph"
52.050285,1.2202474,"30 mph"
52.0499965,1.2198866,"30 mph"
52.0498909,1.2193119,"30 mph"
52.0500179,1.2185791,"30 mph"
52.050816,1.2175752,"30 mph"
52.050933,1.2183897,"30 mph"
52.0510076,1.2187781,"30 mph"
52.0510492,1.2193761,"30 mph"
52.0511647,1.2200229,"30 mph"
52.051098,1.2204445,"30 mph"
52.0515623,1.2204352,"30 mph"
52.051098,1.2204445,"30 mph"
52.0513553,1.2206275,"30 mph"
52.0514742,1.2205757,"30 mph"
52.0516956,1.2204151,"30 mph"
52.0546252,1.1863101,"20 mph"
52.0546789,1.1863257,"20 mph"
52.0547373,1.1859492,"20 mph"
52.0548806,1.1858079,"20 mph"
